county_code,district_code,school_code,educational_option,charter,low_grade,high_grade,enrollment,free_meal_count,f_percent,free_and_reduce_count,fr_percent
3,73981,334755,Traditional,N,9,12,498,142,0.293,181,0.374
3,73981,6002810,Traditional,N,K,6,437,172,0.394,214,0.49
3,73981,6002828,Traditional,N,K,6,427,203,0.482,245,0.582
3,73981,6002844,Traditional,N,K,6,250,99,0.396,118,0.472
3,73981,6002851,Traditional,N,K,6,195,118,0.605,138,0.708
3,73981,6002869,Traditional,N,K,6,216,99,0.46,128,0.595
3,73981,6002877,Traditional,N,K,6,315,106,0.337,131,0.416
3,73981,6107387,Traditional,N,6,8,372,150,0.403,189,0.508
3,73981,6107395,Traditional,N,6,8,351,134,0.382,172,0.49
4,10041,114991,Traditional,Y,K,12,693,206,0.307,284,0.423
4,10041,128264,County Community School,N,7,8,34,30,0.882,32,0.941
4,10041,129817,County Community School,N,7,12,23,20,1,20,1
4,10041,430066,Juvenile Court School,N,K,12,21,18,1,18,1
4,10041,430090,Traditional,Y,K,12,279,188,0.699,213,0.792
4,10041,6069256,Special Education School,N,K,12,69,28,0.636,34,0.773
4,61382,6002919,Traditional,N,K,8,111,80,0.721,91,0.82
4,61408,430207,Community Day School,N,7,12,7,5,0.833,5,0.833
4,61408,430827,Traditional,N,9,12,169,88,0.537,95,0.579
4,61408,6002943,Traditional,N,K,8,395,264,0.68,299,0.771
4,61408,6002950,Traditional,N,1,6,31,13,0.419,14,0.452
4,61424,1,N/A,N/A,,,5,3,0.6,3,0.6
4,61424,110551,Traditional,Y,K,7,167,64,0.383,85,0.509
4,61424,111039,Community Day School,N,7,12,14,10,0.769,10,0.769
4,61424,118042,Traditional,Y,K,8,136,42,0.313,54,0.403
4,61424,120394,Traditional,Y,9,12,444,90,0.205,112,0.255
4,61424,121475,Traditional,Y,K,8,153,35,0.233,48,0.32
4,61424,123810,Traditional,Y,K,8,150,35,0.235,39,0.262
4,61424,123976,Opportunity School,N,6,12,31,24,0.8,25,0.833
4,61424,430199,Alternative School of Choice,N,K,12,123,62,0.602,65,0.631
4,61424,430215,Special Education School,N,P,12,31,6,0.353,7,0.412
4,61424,431502,Continuation School,N,9,12,202,108,0.617,118,0.674
4,61424,431676,Traditional,N,9,12,1797,494,0.285,582,0.335
4,61424,437558,Traditional,N,9,12,1816,473,0.272,574,0.33
4,61424,6002968,Traditional,N,K,6,356,268,0.772,293,0.844
4,61424,6002976,Traditional,N,K,6,316,253,0.821,266,0.864
4,61424,6003008,Alternative School of Choice,N,K,8,364,139,0.384,151,0.417
4,61424,6003024,Traditional,N,K,6,520,343,0.686,386,0.772
4,61424,6003032,Traditional,N,K,6,559,156,0.279,196,0.351
4,61424,6003040,Traditional,N,K,6,402,172,0.428,207,0.515
4,61424,6003073,Traditional,N,K,6,415,158,0.394,182,0.454
4,61424,6003081,Traditional,N,K,6,593,277,0.467,311,0.524
4,61424,6003099,Traditional,N,K,6,713,184,0.258,220,0.309
4,61424,6003107,Alternative School of Choice,N,K,6,662,107,0.162,135,0.204
4,61424,6057129,Traditional,N,7,8,568,220,0.387,277,0.488
4,61424,6057137,Traditional,N,7,8,618,279,0.451,308,0.498
4,61424,6109722,Traditional,N,K,6,508,281,0.553,312,0.614
4,61424,6111116,Traditional,N,K,6,611,254,0.423,293,0.488
4,61424,6113773,Traditional,Y,K,8,559,89,0.159,114,0.204
4,61424,6116610,Traditional,N,7,8,592,139,0.235,178,0.301
4,61424,6119523,Traditional,Y,K,8,433,201,0.469,251,0.585
4,61432,433201,Traditional,N,9,12,287,63,0.225,92,0.329
4,61432,6003115,Traditional,N,K,5,438,150,0.35,177,0.413
4,61432,6105761,Traditional,N,6,8,258,67,0.26,90,0.349
4,61440,121509,Traditional,Y,K,12,54,27,0.529,27,0.529
4,61440,6003123,Traditional,N,K,8,11,7,0.636,9,0.818
4,61457,125252,Traditional,Y,K,12,68,27,0.409,35,0.53
4,61457,6003131,Traditional,N,K,8,112,72,0.649,72,0.649
4,61499,6003198,Traditional,N,K,8,276,86,0.312,109,0.395
4,61507,1,N/A,N/A,,,3,2,0.667,2,0.667
4,61507,110072,Traditional,N,6,8,285,187,0.656,219,0.768
4,61507,129577,Traditional,Y,K,8,269,56,0.209,87,0.325
4,61507,6003214,Traditional,N,K,5,170,163,0.959,168,0.988
4,61507,6003230,Traditional,N,K,8,264,184,0.697,211,0.799
4,61507,6003255,Traditional,N,K,6,418,307,0.745,346,0.84
4,61507,6003263,Traditional,N,K,6,416,196,0.486,231,0.573
4,61507,6003271,Traditional,N,K,6,500,355,0.72,397,0.805
4,61507,6094957,Traditional,N,K,6,329,271,0.842,292,0.907
4,61515,1,N/A,N/A,,,8,1,0.125,1,0.125
4,61515,430140,Community Day School,N,9,12,29,26,0.897,26,0.897
4,61515,434803,Traditional,N,9,12,1092,589,0.558,672,0.637
4,61515,435602,Traditional,N,9,12,969,572,0.618,645,0.697
4,61515,437566,Continuation School,N,9,12,129,91,0.813,96,0.857
4,61523,1,N/A,N/A,,,1,1,1,1,1
4,61523,110510,Traditional,N,4,5,285,197,0.691,232,0.814
4,61523,6003289,Traditional,N,K,3,537,402,0.757,442,0.832
4,61523,6003297,Traditional,N,6,8,399,269,0.674,307,0.769
4,61523,6089080,Traditional,N,K,2,10,10,1,10,1
4,61523,6115034,Community Day School,N,K,7,1,1,1,1,1
4,61531,110338,Traditional,Y,K,8,233,68,0.292,97,0.416
4,61531,121715,Traditional,Y,9,12,56,19,0.388,26,0.531
4,61531,430108,Community Day School,N,7,12,18,11,0.611,14,0.778
4,61531,432856,Continuation School,N,9,12,99,70,0.795,73,0.83
4,61531,437350,Traditional,N,9,12,1083,443,0.426,545,0.525
4,61531,6003313,Traditional,N,K,5,572,313,0.555,366,0.649
4,61531,6003321,Traditional,N,6,8,405,236,0.583,271,0.669
4,61531,6003339,Traditional,N,K,5,561,316,0.575,358,0.651
4,61531,6105522,Traditional,N,K,8,459,303,0.662,360,0.786
4,61531,6112585,Traditional,Y,K,12,147,79,0.577,104,0.759
4,61531,6112999,Traditional,Y,6,8,157,25,0.159,50,0.318
4,61531,6113526,Traditional,N,K,5,268,163,0.617,198,0.75
4,61531,6113765,Traditional,Y,K,8,231,72,0.312,125,0.541
4,61549,101485,Community Day School,N,3,6,3,2,0.667,2,0.667
4,61549,102327,Traditional,N,K,5,291,209,0.768,240,0.882
4,61549,6003354,Traditional,N,6,8,419,326,0.778,367,0.876
4,61549,6003362,Traditional,N,K,5,259,187,0.722,232,0.896
4,61549,6003370,Traditional,N,K,5,463,374,0.818,431,0.943
4,61549,6121016,Community Day School,N,4,8,10,7,0.7,7,0.7
4,73379,6002927,Traditional,N,K,8,57,55,0.965,55,0.965
4,75507,1,N/A,N/A,,,2,0,0,0,0
4,75507,433946,Continuation School,N,9,12,34,17,0.654,19,0.731
4,75507,433953,Traditional,N,9,12,617,276,0.458,312,0.518
4,75507,6003156,Traditional,N,K,1,335,198,0.625,223,0.703
4,75507,6003164,Traditional,N,6,8,478,263,0.55,297,0.621
4,75507,6003172,Traditional,N,2,5,602,353,0.586,402,0.668
5,10058,530048,County Community School,N,6,12,25,21,0.913,22,0.957
5,10058,530154,Traditional,Y,K,12,495,177,0.371,263,0.551
5,10058,6077150,Special Education School,N,K,12,35,9,0.6,9,0.6
5,10058,9010745,County Community School,N,6,12,14,13,1,13,1
5,61556,530014,Continuation School,N,9,12,25,17,0.81,18,0.857
5,61556,530121,Alternative School of Choice,N,9,12,17,6,0.375,6,0.375
5,61556,532507,Traditional,N,9,12,674,322,0.493,361,0.553
5,61564,1,N/A,N/A,,,6,3,0.5,4,0.667
5,61564,530022,Continuation School,N,9,12,25,16,0.762,16,0.762
5,61564,530055,Alternative School of Choice,N,K,12,45,26,0.65,27,0.675
5,61564,531509,Traditional,N,9,12,947,478,0.525,532,0.584
5,61564,6003404,Traditional,N,K,6,80,78,0.975,80,1
5,61564,6003420,Traditional,N,K,6,46,45,1,45,1
5,61564,6003438,Traditional,N,K,6,285,279,0.996,279,0.996
5,61564,6003446,Traditional,N,K,6,493,236,0.493,267,0.557
5,61564,6003453,Traditional,N,K,6,93,91,0.989,91,0.989
5,61564,6105431,Traditional,N,7,8,461,263,0.57,299,0.649
5,61564,6108518,Traditional,N,K,6,515,213,0.419,275,0.541
5,61572,6003388,Traditional,N,K,6,277,140,0.505,165,0.596
5,61572,6003461,Traditional,N,K,8,527,252,0.486,291,0.561
5,61580,6003396,Traditional,N,K,5,143,72,0.503,78,0.545
5,61580,6088975,Traditional,N,K,5,228,76,0.342,91,0.41
5,61580,6111884,Traditional,N,6,8,193,69,0.358,77,0.399
6,10066,630111,County Community School,N,7,12,8,2,0.286,2,0.286
6,61598,630012,Continuation School,N,9,12,18,7,0.5,7,0.5
6,61598,630046,Alternative School of Choice,N,K,12,59,25,0.455,26,0.473
6,61598,631259,Traditional,N,9,12,371,131,0.36,170,0.467
6,61598,6003495,Traditional,N,K,3,497,251,0.523,350,0.729
6,61598,6057152,Traditional,N,4,8,517,279,0.54,388,0.75
6,61606,133223,Traditional,N,6,8,66,13,0.197,13,0.197
6,61606,634758,Traditional,N,7,12,108,13,0.129,13,0.129
6,61606,6003503,Traditional,N,K,6,155,29,0.187,29,0.187
6,61614,630087,Continuation School,N,9,12,17,9,0.6,12,0.8
6,61614,635250,Traditional,N,9,12,442,194,0.449,274,0.634
6,61614,6003511,Traditional,N,K,5,627,329,0.534,440,0.714
6,61614,6003537,Traditional,N,1,6,49,35,0.714,48,0.98
6,61614,6103576,Traditional,N,6,8,351,179,0.51,229,0.652
6,61622,1,N/A,N/A,,,2,2,1,2,1
6,61622,118729,Traditional,N,4,6,309,204,0.66,275,0.89
6,61622,630038,Continuation School,N,10,12,22,12,0.667,13,0.722
6,61622,637504,Traditional,N,7,12,547,302,0.576,408,0.779
6,61622,6003552,Traditional,N,K,3,465,314,0.692,394,0.868
7,10074,107326,Special Education School,N,K,12,101,13,0.31,14,0.333
7,10074,107334,Special Education School,N,K,12,37,0,0,0,0
7,10074,107342,Special Education School,N,K,12,47,23,0.489,25,0.532
7,10074,114470,Traditional,Y,5,12,759,455,0.605,609,0.81
7,10074,118208,Special Education School,N,K,12,73,14,0.226,14,0.226
7,10074,120444,Juvenile Court School,N,7,12,132,37,0.346,37,0.346
7,10074,129528,Traditional,Y,K,8,608,383,0.631,469,0.773
7,10074,129684,Traditional,Y,7,12,224,107,0.478,136,0.607
7,10074,730242,Juvenile Court School,N,7,12,71,12,0.24,12,0.24
7,10074,730614,County Community School,N,6,12,73,50,0.685,67,0.918
7,10074,731380,Traditional,Y,9,12,1984,247,0.128,348,0.18
7,10074,6077168,Special Education School,N,K,12,107,52,0.531,52,0.531
7,61630,1,N/A,N/A,,,24,0,0,0,0
7,61630,107524,Alternative School of Choice,N,9,12,39,1,0.034,1,0.034
7,61630,730283,Traditional,N,9,12,1423,33,0.024,43,0.032
7,61630,731125,Traditional,N,9,12,1300,15,0.012,26,0.021
7,61630,733725,Traditional,N,9,12,1528,93,0.063,127,0.086
7,61630,734244,Traditional,N,9,12,1232,7,0.006,13,0.011
7,61648,1,N/A,N/A,,,184,106,0.646,114,0.695
7,61648,100461,Traditional,N,K,5,767,441,0.575,511,0.666
7,61648,100479,Traditional,N,6,8,1100,537,0.488,645,0.586
7,61648,106583,Traditional,N,K,5,489,274,0.6,317,0.694
7,61648,110494,Continuation School,N,10,12,201,108,0.647,115,0.689
7,61648,113761,Traditional,N,K,8,815,408,0.501,486,0.596
7,61648,115063,Traditional,Y,K,8,198,50,0.256,67,0.344
7,61648,117218,Alternative School of Choice,N,9,12,685,271,0.403,350,0.52
7,61648,730101,Continuation School,N,10,12,143,87,0.725,91,0.758
7,61648,730259,Alternative School of Choice,N,K,12,380,135,0.482,139,0.496
7,61648,730465,Traditional,N,9,12,2431,1089,0.467,1259,0.54
7,61648,730481,Community Day School,N,9,12,7,6,0.857,7,1
7,61648,730861,Traditional,N,9,12,1798,1088,0.621,1247,0.712
7,61648,6003578,Traditional,N,K,5,539,368,0.683,411,0.763
7,61648,6003594,Traditional,N,K,5,506,446,0.881,478,0.945
7,61648,6003602,Traditional,N,K,5,529,422,0.819,458,0.889
7,61648,6003610,Traditional,N,K,5,558,496,0.889,527,0.944
7,61648,6003628,Traditional,N,K,5,644,335,0.544,390,0.633
7,61648,6003636,Traditional,N,K,5,611,477,0.824,522,0.902
7,61648,6057178,Traditional,N,6,8,752,623,0.828,676,0.899
7,61648,6061154,Traditional,N,6,8,1077,705,0.655,811,0.753
7,61648,6084941,Traditional,N,K,5,640,459,0.717,542,0.847
7,61648,6108989,Traditional,N,K,5,573,298,0.52,334,0.583
7,61648,6110514,Traditional,N,K,5,480,310,0.646,348,0.725
7,61648,6113104,Traditional,N,6,8,607,383,0.631,436,0.718
7,61648,6115380,Traditional,N,K,5,465,252,0.543,290,0.625
7,61648,6115703,Traditional,Y,K,8,196,46,0.238,54,0.28
7,61648,6117501,Traditional,N,K,5,499,266,0.533,302,0.605
7,61655,0,N/A,N/A,K,8,16,2,0.125,2,0.125
7,61655,1,N/A,N/A,,,12,2,0.167,2,0.167
7,61655,102376,Traditional,N,K,5,878,149,0.172,198,0.229
7,61655,108019,Traditional,N,K,5,673,183,0.277,223,0.337
7,61655,110528,Traditional,N,6,8,1167,179,0.153,237,0.203
7,61655,127464,Traditional,N,K,5,606,228,0.38,280,0.467
7,61655,6003644,Traditional,N,K,5,620,152,0.247,203,0.33
7,61655,6003651,Traditional,N,6,8,937,264,0.282,321,0.343
7,61655,6070981,Traditional,N,K,5,592,143,0.247,175,0.302
7,61655,6109730,Traditional,N,K,5,532,69,0.132,90,0.172
7,61655,6112718,Traditional,N,6,8,1164,208,0.179,264,0.227
7,61655,6117410,Traditional,N,K,5,670,71,0.107,101,0.153
7,61655,6119754,Traditional,N,K,5,871,97,0.113,118,0.138
7,61663,130930,Traditional,Y,K,12,575,152,0.28,232,0.428
7,61663,6003669,Traditional,N,6,8,573,121,0.211,153,0.267
7,61663,6101943,Traditional,N,K,5,500,161,0.333,178,0.369
7,61663,6119838,Traditional,N,K,5,550,83,0.151,101,0.184
7,61671,6003677,Traditional,N,K,8,70,6,0.086,6,0.086
7,61697,737023,Traditional,N,9,12,565,246,0.459,298,0.556
7,61697,737619,Continuation School,N,K,12,46,25,0.595,29,0.69
7,61697,6003685,Traditional,N,6,8,374,216,0.578,261,0.698
7,61697,6003701,Traditional,N,K,5,769,518,0.687,577,0.765
7,61705,6003719,Traditional,N,K,8,534,163,0.309,216,0.41
7,61713,6003727,Traditional,N,K,5,798,7,0.009,10,0.013
7,61713,6003743,Traditional,N,K,5,526,3,0.006,3,0.006
7,61713,6003750,Traditional,N,K,5,546,17,0.031,24,0.044
7,61713,6003768,Traditional,N,6,8,1220,28,0.023,37,0.03
7,61713,6003792,Traditional,N,K,5,486,9,0.019,11,0.023
7,61721,1,N/A,N/A,,,15,0,0,0,0
7,61721,107797,Traditional,N,9,12,2561,302,0.12,380,0.151
7,61721,730457,Traditional,N,9,12,2624,754,0.292,912,0.354
7,61721,730572,Alternative School of Choice,N,9,12,328,54,0.221,54,0.221
7,61721,733980,Traditional,N,9,12,2499,633,0.268,757,0.32
7,61721,733998,Continuation School,N,9,12,158,61,0.484,62,0.492
7,61739,730440,Continuation School,N,9,12,95,36,0.434,43,0.518
7,61739,730473,Alternative School of Choice,N,K,12,54,11,0.244,15,0.333
7,61739,730549,Traditional,N,9,12,1179,239,0.209,316,0.277
7,61739,6003826,Traditional,N,K,5,401,135,0.347,164,0.422
7,61739,6003834,Traditional,N,K,5,536,57,0.109,68,0.13
7,61739,6003842,Traditional,N,K,5,392,201,0.522,230,0.597
7,61739,6003875,Traditional,N,K,5,526,73,0.139,84,0.16
7,61739,6057186,Traditional,N,6,8,1016,281,0.277,344,0.339
7,61747,6003909,Traditional,N,K,5,402,3,0.008,3,0.008
7,61747,6003917,Traditional,N,K,5,410,9,0.022,9,0.022
7,61747,6003925,Traditional,N,6,8,681,13,0.019,13,0.019
7,61747,6003933,Traditional,N,K,5,393,5,0.013,5,0.013
7,61754,0,N/A,N/A,K,Adult,65,17,0.309,17,0.309
7,61754,1,N/A,N/A,,,139,32,0.262,32,0.262
7,61754,106088,Traditional,N,K,5,633,250,0.408,306,0.5
7,61754,730044,Traditional,N,9,12,1599,113,0.073,141,0.091
7,61754,730317,Alternative School of Choice,N,K,12,145,21,0.154,21,0.154
7,61754,730333,Continuation School,N,9,12,28,14,0.636,17,0.773
7,61754,730358,Continuation School,N,9,12,48,25,0.556,27,0.6
7,61754,730416,Continuation School,N,9,12,39,23,0.742,23,0.742
7,61754,730424,Continuation School,N,9,12,104,44,0.518,46,0.541
7,61754,730655,Community Day School,N,7,12,11,6,0.545,7,0.636
7,61754,731646,Traditional,N,9,12,2013,326,0.165,419,0.213
7,61754,731836,Traditional,N,9,12,1555,593,0.391,715,0.471
7,61754,734566,Traditional,N,9,12,1307,800,0.64,942,0.754
7,61754,734764,Continuation School,N,9,12,326,152,0.633,165,0.688
7,61754,737809,Traditional,N,9,12,1139,721,0.652,832,0.752
7,61754,6003958,Traditional,N,K,5,459,113,0.255,130,0.293
7,61754,6003966,Traditional,N,K,5,559,56,0.1,64,0.114
7,61754,6003974,Traditional,N,K,5,556,480,0.874,518,0.944
7,61754,6003982,Traditional,N,K,5,692,595,0.875,632,0.929
7,61754,6004030,Traditional,N,6,8,983,536,0.545,622,0.633
7,61754,6004048,Traditional,N,K,5,478,269,0.584,311,0.675
7,61754,6004055,Traditional,N,K,5,359,256,0.742,280,0.812
7,61754,6004063,Traditional,N,6,8,1043,77,0.074,100,0.096
7,61754,6004097,Traditional,N,K,5,837,217,0.264,251,0.305
7,61754,6004105,Traditional,N,K,5,639,72,0.115,94,0.15
7,61754,6004154,Traditional,N,K,5,883,736,0.845,810,0.93
7,61754,6004162,Traditional,N,K,5,554,75,0.135,101,0.182
7,61754,6004170,Traditional,N,K,5,459,177,0.386,208,0.453
7,61754,6004188,Traditional,N,K,5,816,55,0.067,67,0.082
7,61754,6004196,Traditional,N,6,8,673,554,0.823,618,0.918
7,61754,6004220,Traditional,N,6,8,615,174,0.283,216,0.351
7,61754,6004238,Special Education School,N,K,5,34,20,0.588,23,0.676
7,61754,6004246,Traditional,N,K,5,692,114,0.168,137,0.202
7,61754,6004253,Traditional,N,K,5,530,34,0.064,47,0.089
7,61754,6004261,Traditional,N,6,8,771,608,0.789,685,0.888
7,61754,6004295,Traditional,N,K,5,533,437,0.844,485,0.936
7,61754,6004303,Traditional,N,K,5,480,131,0.28,172,0.368
7,61754,6004311,Traditional,N,K,5,652,71,0.112,87,0.137
7,61754,6004329,Traditional,N,K,5,554,334,0.621,394,0.732
7,61754,6004337,Traditional,N,K,5,554,91,0.164,119,0.215
7,61754,6004345,Traditional,N,K,5,466,24,0.053,32,0.071
7,61754,6004352,Traditional,N,6,8,877,253,0.288,321,0.366
7,61754,6004360,Traditional,N,K,5,617,30,0.05,38,0.063
7,61754,6004378,Traditional,N,K,5,341,130,0.381,150,0.44
7,61754,6004394,Traditional,N,K,5,399,113,0.292,146,0.377
7,61754,6004402,Traditional,N,K,5,531,357,0.687,404,0.777
7,61754,6004410,Traditional,N,K,5,468,343,0.733,391,0.835
7,61754,6096226,Traditional,N,K,5,544,440,0.809,490,0.901
7,61754,6105357,Traditional,N,6,8,932,251,0.27,316,0.339
7,61754,6111504,Traditional,N,6,8,703,89,0.127,119,0.169
7,61754,6112395,Traditional,N,K,5,400,111,0.29,122,0.319
7,61754,6114904,Traditional,N,6,8,923,280,0.303,330,0.358
7,61754,6118087,Traditional,Y,1,6,248,14,0.056,14,0.056
7,61762,1,N/A,N/A,,,3,1,0.333,1,0.333
7,61762,110684,Traditional,N,K,5,729,288,0.406,329,0.463
7,61762,129064,Traditional,N,K,5,381,74,0.202,90,0.245
7,61762,6004428,Traditional,N,K,5,435,266,0.633,306,0.729
7,61762,6096234,Traditional,N,K,5,765,303,0.403,354,0.471
7,61762,6108765,Traditional,N,6,8,864,308,0.356,373,0.432
7,61762,6110803,Traditional,N,K,5,519,141,0.276,189,0.37
7,61762,6110811,Traditional,N,K,5,523,186,0.356,237,0.453
7,61762,6119226,Traditional,N,6,8,789,330,0.418,400,0.507
7,61770,6004444,Traditional,N,K,5,407,0,0,0,0
7,61770,6004451,Traditional,N,K,5,443,2,0.005,2,0.005
7,61770,6004477,Traditional,N,6,8,895,4,0.004,4,0.004
7,61770,6004501,Traditional,N,K,5,389,2,0.005,2,0.005
7,61770,6066583,Traditional,N,K,5,403,4,0.01,4,0.01
7,61788,1,N/A,N/A,,,43,10,0.256,10,0.256
7,61788,116863,Traditional,N,K,5,692,484,0.715,552,0.815
7,61788,125435,Traditional,N,6,8,741,529,0.714,604,0.815
7,61788,730184,Continuation School,N,9,12,217,137,0.692,148,0.747
7,61788,735407,Traditional,N,9,12,3113,1676,0.556,2072,0.687
7,61788,6004527,Traditional,N,K,5,663,434,0.672,508,0.786
7,61788,6004535,Traditional,N,K,5,519,355,0.707,415,0.827
7,61788,6004543,Traditional,N,K,5,751,480,0.654,578,0.787
7,61788,6004568,Traditional,N,K,5,652,445,0.699,523,0.821
7,61788,6004576,Traditional,N,K,5,659,460,0.706,539,0.827
7,61788,6061162,Traditional,N,6,8,923,552,0.598,692,0.75
7,61788,6084966,Traditional,N,6,8,922,627,0.68,757,0.821
7,61788,6098578,Traditional,N,K,5,536,308,0.582,397,0.75
7,61788,6109383,Traditional,N,K,5,645,420,0.659,500,0.785
7,61796,0,N/A,N/A,P,Adult,50,22,0.55,23,0.575
7,61796,1,N/A,N/A,,,76,15,0.238,17,0.27
7,61796,101477,Traditional,Y,9,12,511,377,0.763,451,0.913
7,61796,110973,Traditional,Y,K,6,444,308,0.72,367,0.857
7,61796,126805,Traditional,Y,6,8,231,145,0.628,200,0.866
7,61796,129643,Traditional,Y,K,5,405,282,0.696,352,0.869
7,61796,132100,Traditional,Y,6,12,232,111,0.478,160,0.69
7,61796,132118,Traditional,Y,K,5,251,140,0.565,190,0.766
7,61796,132233,Traditional,Y,9,12,125,79,0.632,103,0.824
7,61796,730291,Traditional,N,9,12,278,94,0.343,126,0.46
7,61796,730325,Alternative School of Choice,N,K,12,273,73,0.562,85,0.654
7,61796,730598,Traditional,N,9,12,980,326,0.341,402,0.421
7,61796,732164,Traditional,N,9,12,1329,740,0.578,873,0.682
7,61796,732941,Traditional,N,9,12,1429,578,0.419,703,0.509
7,61796,733253,Continuation School,N,9,12,356,231,0.791,250,0.856
7,61796,733659,Traditional,N,9,12,858,601,0.73,664,0.807
7,61796,735316,Traditional,N,9,12,1160,555,0.493,686,0.61
7,61796,735902,Traditional,N,9,12,1528,1190,0.811,1357,0.925
7,61796,6004600,Traditional,N,K,6,606,456,0.774,523,0.888
7,61796,6004659,Traditional,N,K,6,359,173,0.482,205,0.571
7,61796,6004667,Traditional,N,K,6,424,345,0.831,395,0.952
7,61796,6004691,Traditional,N,K,6,740,591,0.815,686,0.946
7,61796,6004733,Traditional,N,K,6,357,117,0.328,135,0.378
7,61796,6004741,Traditional,N,K,6,484,354,0.731,427,0.882
7,61796,6004758,Traditional,N,K,6,556,282,0.507,320,0.576
7,61796,6004766,Traditional,N,K,6,485,353,0.743,419,0.882
7,61796,6004774,Traditional,N,K,6,519,449,0.886,481,0.949
7,61796,6004782,Traditional,N,K,6,392,105,0.276,120,0.316
7,61796,6004808,Traditional,N,K,6,534,29,0.054,33,0.062
7,61796,6004824,Traditional,N,K,6,421,344,0.839,390,0.951
7,61796,6004832,Traditional,N,K,6,436,398,0.913,419,0.961
7,61796,6004840,Traditional,N,K,6,489,76,0.155,85,0.174
7,61796,6004857,Traditional,N,K,8,531,250,0.472,293,0.553
7,61796,6004865,Traditional,N,K,6,437,311,0.727,368,0.86
7,61796,6004873,Traditional,N,K,6,514,298,0.58,343,0.667
7,61796,6004881,Traditional,N,K,6,487,399,0.836,435,0.912
7,61796,6004899,Traditional,N,K,6,323,77,0.246,98,0.313
7,61796,6004907,Traditional,N,K,6,536,472,0.911,503,0.971
7,61796,6004915,Traditional,N,K,6,476,430,0.903,451,0.947
7,61796,6004931,Traditional,N,K,6,401,305,0.763,358,0.895
7,61796,6004956,Traditional,N,K,6,336,200,0.625,244,0.763
7,61796,6004964,Traditional,N,K,6,375,204,0.564,245,0.677
7,61796,6004972,Traditional,N,K,6,298,236,0.822,255,0.889
